지역,작물,면적,평균 기온,최저 기온,최고 기온,1시간 최다강수량,일 강수량 평균,강수량 합계,최대 순간풍속,최대 풍속,평균 풍속,풍정합,평균 이슬점온도,최소 상대습도,평균 상대습도,평균 증기압,평균 현지기압,가조시간,평균 일조 시간,1시간 최다 일사량 평균,평균 일 합계 일사,일 최심신적설,일 최심적설,지면온도,최저 초상온도,5cm 지중온도,10cm 지중온도,20cm 지중온도,30cm 지중온도,0.5m 지중온도,1.0m 지중온도,1.5m 지중온도,3.0m 지중온도,5.0m 지중온도,평균 일교차,일교차 15이상인 날,태풍 수,영향을 준 태풍 수,한파일 수,폭염일 수
경상남도,무_가을,510.0,16.527514367816092,11.990535201149424,22.21729525862069,3.862525322419222,8.597575233639283,811.4674404761904,6.290304289819376,3.615830254515599,1.320720443349754,1141.2918719211823,10.759549466338258,46.38210693760263,72.0955177545156,16.01334154351396,1007.9910637315271,11.800808189655173,6.036961206896551,2.0261566091954024,12.866257183908047,0.0,0.0,18.859144088669954,9.716499897372742,17.720483716475094,17.926185957408894,18.285076628352492,18.576288314176246,18.989882759728033,19.637405930945896,19.723697318007662,18.85110632183908,16.784885057471264,10.226760057471264,12.75,24.75,4.0,0.5,19.0
경상북도,무_가을,715.75,15.395862068965517,11.014109195402298,20.70096264367816,3.0494161615992734,6.336728575165622,830.1712896825397,7.6284610472541505,4.531698595146871,1.9625722381864623,1695.519875478927,9.643497365900384,47.68743614303959,71.73075870051085,15.03761733716475,1001.1025534802044,11.784102011494255,5.932178719667943,1.75720785440613,10.852298850574712,0.0292385057471264,0.09149425287356318,17.789260855683267,8.470354406130266,18.33362068965517,18.57147988505747,18.648347701149426,18.72327586206897,18.826293103448275,19.32377873563218,19.256968390804595,17.797557471264366,15.73778735632184,9.686853448275862,4.75,24.75,4.0,1.75,11.5
전라남도,무_가을,1786.25,17.202144909688013,13.475595238095238,21.611206896551725,3.9330253017526458,7.129112544736616,695.3396428571427,9.123665845648606,5.924932266009853,2.721592775041051,2351.2284140667766,12.75709496442255,56.48481116584565,77.16229816639299,17.56022509578544,1010.6142686097428,11.807532840722493,6.024141351943076,2.0125694444444444,12.48606561302682,0.00860016420361245,0.012438423645320176,19.351604406130264,11.405350301039956,19.365086206896553,19.538505747126436,19.760416666666664,19.92255747126437,20.27176724137931,20.865804597701153,21.05373563218391,20.598204022988508,18.882183908045977,8.135611658456487,0.5,24.75,4.0,0.0,5.75
전라북도,무_가을,2093.0,15.710755336617403,11.160714285714288,21.238649425287356,4.3274780296046185,6.973012141202695,691.2354166666667,6.718866310892173,4.008251231527094,1.4802613574165298,1278.84421182266,10.981701559934319,50.13977832512316,75.92096674876848,15.993041871921182,1000.6747776409413,11.796100164203613,5.822331691297209,2.1840660919540227,13.616867816091954,0.0018883415435138999,0.00209359605911325,17.955049261083744,8.871695402298851,17.95264162561576,18.130817323481118,18.2041276683087,18.298240147783254,20.332021756978655,20.357154175802272,20.25912561576355,19.259002463054188,17.30800697865353,10.077935139573071,10.5,24.75,4.0,2.0,16.75
제주도,무_가을,107.0,19.69360632183908,17.05948275862069,22.800215517241377,4.3674326599326605,9.031247329059829,870.9375,10.174712643678163,6.367600574712643,3.445043103448276,2975.366379310345,15.133836206896552,61.15876436781609,76.09537835249043,19.565038314176245,1010.8983955938697,11.819827586206898,5.822964559386974,1.92875,12.092859195402298,0.0,0.0,21.181465517241378,15.761853448275861,21.044827586206896,20.97097701149425,21.546839080459772,22.16609195402299,22.372701149425282,22.416666666666664,21.813793103448276,21.671551724137935,19.716666666666672,5.74073275862069,0.0,24.0,3.0,0.0,2.0
충청남도,무_가을,1725.75,15.291221264367815,10.63675287356322,20.841163793103448,3.5327757154219177,6.297973601763777,614.4758333333333,6.477665229885057,3.728376436781609,1.3547772988505749,1169.4720545977011,10.51514367816092,49.41487068965517,75.91931752873563,15.703139367816092,1009.4698635057471,11.786580459770116,5.788613505747126,1.861253528937286,11.558261242185925,0.000660919540229875,0.000660919540229875,17.553441091954024,8.96014367816092,13.376645849846955,13.688647244716801,13.740478116651447,14.221328616425087,19.77143472906404,20.03941091954023,20.44138957307061,19.701305418719212,17.730652709359603,10.20441091954023,9.75,24.75,4.0,2.25,14.25
충청북도,무_가을,464.5,14.5346408045977,9.723275862068967,20.262385057471263,4.147242768379281,7.581881756111536,763.6658333333334,7.191063218390806,4.285229885057472,1.677844827586207,1449.5836206896554,9.130682471264368,47.146264367816094,72.99024425287357,14.506788793103446,996.694533045977,11.782241379310346,5.652772988505747,2.077586375929682,12.88487974220982,0.0,0.0,16.785653735632184,8.1325,18.92192665571976,19.330086206896553,19.659464285714286,19.880903804050355,20.28297892720306,20.735759441707717,20.43020114942529,19.616221264367816,17.629626436781614,10.539109195402299,14.25,24.75,4.0,5.5,11.25
제주도,무_겨울,6205.0,12.583491950128442,9.658247796527593,15.771976177030739,4.581138923372379,6.638225525122132,794.90625,11.208273540614758,6.96455066879263,3.8521499080963775,3328.3809239082293,6.9216485627602085,53.566093099477364,69.7235644211179,11.448176875719728,1015.8463734516639,11.059592855877403,5.017229576357516,1.6189859597838605,9.265079031579415,0.018309028700504874,0.037939171981574954,13.08146744065019,8.116591510541234,13.394680662591902,13.59429477810258,14.001998073345735,14.600845402604305,14.950858915527801,15.386956447244078,15.3237929075991,17.8570068968912,18.98623962994636,6.113728380503145,0.0,12.75,1.25,0.0,0.0
강원도,무_고랭지,2459.5,21.11554447852761,16.496104294478528,26.459662576687116,3.65032460654645,8.706868357556196,950.3411607142857,7.2399386503067475,4.201503067484663,1.6770092024539878,1448.9732276755283,14.829594410361281,47.8003749147921,71.58189331970006,18.12097989093388,989.1906083844581,13.879309815950922,6.869330265848671,2.568840746421268,17.788237218813904,0.0,0.0,24.6883282208589,14.74224437627812,24.348389570552147,24.250460122699383,23.928450920245403,23.653834355828216,23.164187116564417,21.155138036809817,19.5148773006135,16.662423312883433,15.141641104294479,9.963558282208588,13.5,18.75,4.25,5.75,4.75
경상남도,무_고랭지,15.0,22.61052530674847,17.835659509202458,28.301533742331287,3.9895804605913385,9.505672638397693,858.7952976190475,6.561727651183173,3.7771746275197193,1.4103911042944786,1218.7836327782647,16.779168492550397,48.52108895705522,73.58287138475022,20.40180214723926,1002.1975076687118,13.721472392638038,6.778231814198072,2.485475460122699,17.482776073619632,0.0,0.0,26.95654579316389,15.98203878177038,24.516002044989776,24.409263803680982,24.068271983640088,23.746901840490796,23.01587934560327,21.437914110429446,18.07138036809816,15.217147239263804,14.238496932515336,10.465874233128835,19.0,20.5,4.0,0.5,21.0
경상북도,무_고랭지,117.25,21.721403374233127,17.014248466257666,27.099125766871165,2.972949043485952,7.270368024016255,792.4686011904762,7.618449216087252,4.552058623040217,2.0002219665985,1728.1638207225628,15.551535020449897,48.33127130197682,72.1159159850034,18.951967450579414,995.1553327368779,13.808059815950921,6.870026840490797,2.2788036809815955,15.861324130879348,0.0,0.0,26.297269938650302,14.984568847989092,24.537193251533743,24.44018404907975,23.851687116564417,23.486042944785275,22.226303680981598,20.14930981595092,18.33926380368099,15.38121165644172,14.427684049079755,10.084877300613496,17.0,18.75,4.25,1.75,11.5
전라북도,무_고랭지,117.0,22.108983347940406,17.43851884312007,27.70933391761613,4.258357851035196,9.373915034389821,864.5244047619049,7.04914913818288,4.243087204206836,1.6284874379199534,1406.6834647969615,16.93160239555945,50.62185947998831,75.68878542214432,20.460944347063982,994.4196099912358,13.747348816827344,6.610035056967572,2.731196319018405,18.901886503067484,0.0,0.0,25.78764241893076,15.60985977212971,24.06407343919163,23.85202950344472,23.50248347132051,23.19750213433399,22.572290591022295,20.733814513353174,18.081002044989773,15.264846625766872,14.363726993865031,10.270815074496056,18.5,18.75,4.25,2.0,16.75
강원도,무_봄,3525.25,15.759887295081967,10.147704918032787,21.73907786885246,2.6732878161095908,6.593022010110246,469.58528769841274,8.30987704918033,4.772008196721312,1.9177254098360654,1657.113524590164,7.11933970856102,36.685040983606555,62.06492258652095,11.51535519125683,991.0329121129325,13.777581967213116,7.516375227686702,2.6786403688524594,18.682875341530053,0.0,0.0,18.916878415300545,7.24627504553734,18.299999999999997,18.17756147540984,17.68452868852459,17.235553278688524,16.617520491803276,14.574487704918031,13.369774590163935,12.893545081967213,14.265881147540984,11.59137295081967,23.0,7.25,1.0,5.75,0.0
경기도,무_봄,1862.0,16.610553278688524,10.5984631147541,23.445235655737708,3.7589177495553425,9.348550925925926,457.8395833333333,7.846618852459017,4.55343237704918,1.7623463114754099,1522.0626707650274,7.773685109289618,34.080942622950815,61.09986338797815,12.052117486338798,1004.4948087431694,13.759067622950818,7.585553278688526,2.3903688524590163,16.97106557377049,0.000819672131147525,0.000819672131147525,19.727868852459018,8.242247267759563,18.149180327868855,17.912896174863388,17.489610655737707,17.06165300546448,16.261379781420764,14.64297131147541,13.526434426229509,12.821700819672133,14.011495901639343,12.846772540983608,39.0,7.25,1.0,7.5,1.5
경상남도,무_봄,688.5,17.107005635245905,11.588793545081966,23.267853483606558,3.4952924997490107,9.099508493214554,575.9398511904761,7.161932816159251,4.133471165105386,1.534367681498829,1325.7416203161592,9.57186768149883,39.77627341920375,66.43815866510539,13.459360362997657,1004.4731703747073,13.628406762295082,7.070901639344262,2.457674180327869,17.283442622950822,0.0,0.0,20.593793911007026,9.024169350117097,18.550375912660147,18.385270354043257,17.93738342058135,17.619596018735365,17.261495901639343,16.012254098360657,15.083811475409838,14.243422131147542,15.20764344262295,11.679059938524588,30.75,7.25,1.0,0.5,0.0
경상북도,무_봄,2542.25,16.405553278688526,10.717715163934425,22.445184426229506,2.6091722056763453,6.183086753795721,443.85024801587304,8.676892076502734,5.1582513661202185,2.295020491803278,1982.5522540983607,7.8783196721311475,37.077846083788714,62.59899817850638,12.112470400728597,997.2105236794173,13.710122950819672,7.513098816029143,2.372059426229508,16.6589924863388,0.0008401639344261999,0.001106557377049175,20.381209016393445,8.026418488160292,18.729815573770498,18.615266393442624,18.00276639344262,17.63176229508197,16.406762295081965,14.611987704918032,13.450922131147541,12.798668032786887,14.088319672131147,11.727469262295084,28.0,7.25,1.0,1.75,0.0
전라남도,무_봄,1018.0,16.46687646370023,12.096896955503514,21.43826112412178,3.6627107804961625,8.57942463954631,543.6841666666667,9.251434426229508,6.107172131147541,2.6834894613583136,2317.436280249805,11.474980483996877,52.414812646370024,75.93166959406713,14.976180718188917,1007.3186475409836,13.594028103044499,6.610685011709602,2.50775956284153,17.12783469945355,0.0,0.0,19.71891100702576,10.018013270882124,18.474590163934426,18.214139344262296,17.939446721311477,17.627254098360655,17.79405737704918,16.492622950819673,15.434426229508198,14.801024590163934,15.540983606557376,9.341364168618266,5.75,7.25,1.0,0.0,0.0
전라북도,무_봄,1554.0,16.263553864168617,10.704361826697891,22.627663934426234,3.4103369027313657,7.8576295527265145,466.15595238095244,7.748336260733803,4.707040398126464,1.801410031225605,1556.4913153786104,9.800273224043714,42.14110070257611,69.98794886807181,13.596921350507417,997.0218969555035,13.653864168618266,7.061329039812645,2.8068647540983607,19.543545081967213,0.0005854800936768,0.0005854800936768,19.440661592505855,7.841481264637003,17.97195355191257,17.762848360655738,17.36454918032787,16.977868852459014,16.343655048999683,14.797404823194688,13.363381147540984,12.75860655737705,13.952602459016394,11.923302107728338,31.0,7.25,1.0,2.0,0.0
제주도,무_봄,347.0,17.653560450819672,14.540522540983607,21.220747950819668,3.5809690167087385,9.256324162954598,597.375,9.516803278688524,6.045081967213115,3.0813866120218574,2662.081284153006,12.982086748633881,58.59631147540984,76.63099385245903,16.33580942622951,1008.1453722677595,13.52254098360656,6.17964480874317,2.413872950819672,16.146024590163933,0.0,0.0,20.43109631147541,12.996840846994537,19.691188524590167,19.601434426229506,19.73013186029936,19.254098360655735,18.665163934426232,17.282786885245905,15.684016393442622,14.966803278688527,16.001639344262294,6.680225409836066,0.0,7.25,1.0,0.0,0.0
충청남도,무_봄,1414.0,15.992889344262293,10.198709016393444,22.347745901639342,3.0998103917274165,7.579506613756612,436.75958333333335,7.3868442622950825,4.4128278688524585,1.6452254098360655,1421.5914959016395,9.371014344262296,41.22489754098361,69.7895286885246,13.278114754098361,1005.6057581967212,13.696680327868851,7.176680327868851,2.436471006638666,17.158371155669965,0.000204918032786875,0.000204918032786875,19.512172131147537,7.9107377049180325,17.432805482848877,17.096365890618543,16.724307067089132,16.527257025761124,16.490348360655737,15.112581967213115,14.159303278688524,13.33213114754098,14.410676229508194,12.149036885245902,32.25,7.25,1.0,2.25,0.25
충청북도,무_봄,1120.5,15.93108606557377,9.761065573770493,22.38811475409836,3.0400308021453855,7.139364693679378,441.6783333333333,8.318934426229509,4.961106557377049,2.0399590163934427,1762.5266393442623,7.375256147540984,35.82920081967213,62.19079918032787,11.685092213114753,992.6942622950819,13.716516393442621,7.32110655737705,2.683811475409836,18.843073770491806,0.0,0.0,19.204467213114754,7.507540983606557,17.71342213114754,17.482254098360656,17.170717213114756,16.781003415300546,16.48329918032787,15.093135245901639,14.335061475409837,13.428217213114753,14.483217213114752,12.627049180327868,37.5,7.25,1.0,5.5,0.0
강원도,배_-,183.75,13.805464857444687,8.878749477606743,19.31182770889926,3.4014918540207915,6.966071535013302,1218.1121527777777,7.651707152144134,4.425925390634069,1.7744593229783383,1532.9677557598695,6.40280019231811,40.93766300604429,65.61639124610785,12.578411850329816,993.277737801795,12.732835637668037,6.8067885745500325,2.359772469681843,15.529359467990837,0.0006547619047619,0.001547619047619025,16.230933236206884,6.397009850015092,16.381305576838244,16.292986725406887,16.22698509437905,16.224637662232126,16.093780908267743,15.640059001416265,15.393437289591605,15.319469886930882,15.450271209166262,10.43307823129252,27.5,23.0,4.25,5.75,4.75
경기도,배_-,2070.5,14.573006489285133,9.262997978628311,20.811399636646463,4.457762252941524,8.409995737941397,1062.1791666666666,7.142653917368994,4.138253116946437,1.597135398528012,1379.953300219405,6.97722735425228,38.388303614961345,64.586360674816,13.112681749320888,1006.8592740039701,12.726028606835225,6.85905198683569,2.1099750490169,14.116731952704408,0.0102522578997469,0.016113800468993,17.045468746372272,7.152776665273619,16.08668010140927,16.036486580078613,15.920949739781717,15.794947534705384,15.808346355564142,15.382617625365986,14.582064523342984,14.317946020349023,14.553536789079727,11.548401658018157,57.25,23.0,4.25,7.5,17.5
경상남도,배_-,573.5,15.812254112395815,10.838053120138838,21.640429864351884,3.8575636869975263,9.078210174681804,1423.7174404761906,6.860817313273431,3.9532495555511336,1.4758149697592347,1275.2979728550365,8.770898850154396,41.88537277112211,67.40658313453368,14.390187713310581,1006.3917137546146,12.676657002391401,6.646537294525319,2.2417672999233824,15.029206150890388,9.588092916343891e-05,9.588092916343891e-05,18.668079776705902,8.458835763705775,15.931279283044276,15.83155905365559,15.788087228065288,15.67129315548745,15.643682717549773,15.404347886088647,14.591858762276242,14.914000400501498,15.13583104060737,10.802376744213042,43.0,23.0,4.25,0.5,19.0
경상북도,배_-,1246.0,14.823157838220613,9.87050976875392,20.376294345383208,2.905329406886646,6.4756892277227625,1297.9506448412699,8.315603925301634,4.941702808540936,2.195769315974399,1897.0902113177467,7.35792222757514,41.2966230178078,65.52177939719687,13.283292873653064,999.2740009116085,12.707272526758143,6.7827017163520695,2.0779188433052402,13.752520087955546,0.07772213322188937,0.3861548663834134,17.91673231408604,7.31471485712222,17.353105192588984,17.393044188665225,17.085013262984376,16.916682918901348,16.339323587796894,15.749114978756008,15.286866453065867,14.735934706647162,14.83451220078475,10.505784576629289,33.75,23.0,4.25,1.75,11.5
전라남도,배_-,2377.25,15.756760908897935,11.813348557365414,20.33646976586832,3.9575609962285965,7.768665655683835,1257.8439285714285,9.443348855875845,6.173780949727527,2.8214379413393833,2437.2430670951953,10.931974647895888,53.911542237567865,75.74917063851382,15.8805653193343,1009.2472932151895,12.663541635571828,6.312935617933181,2.2537430008977424,14.698681126318558,0.024411229630808873,0.05139226095118688,18.46266899007287,9.895588451128868,17.762566169812636,17.678043666271968,17.64443897866314,17.5581536880964,17.800446646235287,17.436454342829283,17.108960060133267,16.986817986580295,16.97364729168118,8.523121208502904,8.25,23.0,4.25,0.0,5.75
전라북도,배_-,645.25,14.827233521394904,9.8892375794784,20.63016605472028,4.042846937213318,7.649760059736325,1165.6533333333334,7.31223602556576,4.405419339440636,1.670105258095437,1443.0093172568882,9.224556753466867,45.99531836137673,72.53909868920752,14.48382384401835,999.1064265564831,12.68571946818708,6.426712620689427,2.5026778458823804,16.541500255392258,0.008688809507225548,0.02169449447258175,17.57469547789862,7.461171628573419,16.800091280829417,16.79747654161382,16.82581200907767,16.678441239501318,16.72505136591551,16.253616995129295,15.163980781732489,14.945929627823826,15.050047653873836,10.740928475241876,41.5,23.0,4.25,2.0,16.75
제주도,배_-,1.0,17.506484641638224,14.693344709897609,20.774232081911265,5.930383480825959,12.484109730848862,2009.9416666666668,9.688566552901024,6.034044368600683,3.214391353811149,2776.938566552901,12.702303754266213,59.17918088737201,75.39744027303753,17.16552901023891,1009.6219283276448,12.636433447098977,6.031740614334471,2.2794311717861206,14.576319681456198,0.0,0.0,19.64616040955632,12.822440273037545,18.792491467576795,18.596928327645053,19.19370629370629,19.19726962457338,19.343150684931505,18.975342465753425,17.859246575342468,18.178082191780824,18.23767123287671,6.080887372013652,0.0,22.0,7.0,0.0,0.0
충청남도,배_-,2070.5,14.476474483991549,9.327086786933203,20.300323071208005,3.4792721515554303,6.997612620729287,1019.7320833333333,6.98179681514244,4.104143840983493,1.522469991409533,1315.1725534582433,8.72296639560261,45.15046783218406,72.19100231304125,14.185916335817604,1007.9054101947947,12.702187550788235,6.487624910032272,2.1639924981235215,14.375414629714562,0.010877272410670725,0.02522190104710825,17.44036889670544,7.482517920990922,16.19976612864998,16.125261127701933,15.927628756636325,16.036035622866894,16.08804443051396,15.706544155773798,15.794216555222773,15.302884655568711,15.5767637157252,10.973236284274801,43.0,23.0,4.25,2.25,14.5
충청북도,배_-,394.5,14.113486742819996,8.721828550532841,20.077023693436416,3.736788297620511,7.610963256171558,1168.8416666666667,7.881746302616609,4.707506791112349,1.92564985721251,1663.827243388823,6.913651224141534,40.5834201086578,66.20385507359941,12.83211641823965,994.8357407536395,12.710115739128415,6.581062576907897,2.400726010540735,15.916746244572916,0.0,0.0,16.87588809755984,6.788721471523763,15.83031796336282,15.725455526920666,15.674020106336052,15.552464941608042,15.50051862041745,15.274680846741425,14.591858762276242,14.914000400501498,15.135831040607368,11.355195142903577,51.25,23.0,4.25,5.5,11.25
강원도,배추_가을,1135.0,11.713068181818183,7.256258741258742,16.970874125874126,3.182543857366179,6.335777807861347,573.509632936508,6.942202797202798,4.044003496503496,1.5820979020979022,1366.8422105672107,5.715751748251748,44.836266511266516,70.31774281274281,11.622991452991455,997.0044094794094,11.232111499611502,5.702826340326341,1.888927738927739,11.102919871794871,0.0,0.0,13.033006993006993,4.679057886557887,14.442657342657343,14.466870629370629,15.165996503496503,15.87744755244755,16.55131118881119,18.312325174825176,19.300961538461543,19.315122377622377,17.4256993006993,9.714615384615385,2.0,19.5,3.25,5.75,1.0
경기도,배추_가을,1303.75,12.223732517482517,7.341171328671328,18.18715034965035,4.613528184778184,7.182897494253639,458.925,6.332386363636363,3.6181381118881117,1.3736888111888113,1186.5110722610723,6.120716783216784,42.58041958041958,69.6866113053613,11.979924242424243,1010.6583916083915,11.240428321678325,5.827403846153848,1.7602999113562494,10.541293706293708,0.0079545454545454,0.011494755244755175,13.88653846153846,5.012893356643357,15.303846153846155,15.628310023310023,16.194918414918416,16.676911421911424,17.35765734265734,18.71352564102564,18.755437062937062,18.377465034965034,16.555157342657346,10.845979020979021,13.25,19.5,3.25,7.5,5.5
경상남도,배추_가을,555.0,14.172465034965034,9.521722027972029,19.947486888111886,4.074623617453974,9.044898611254492,685.380744047619,6.330422702297702,3.62642982017982,1.3267201548451548,1146.240852897103,8.160942182817184,44.5482017982018,70.76781968031968,13.441933066933068,1009.7772383866135,11.310270979020979,5.687524975024975,1.8863723776223775,11.460533216783215,0.0,0.0,15.85872252747253,6.952769105894105,13.747097902097902,14.030664335664337,14.703175990675991,15.34756993006993,16.270075757575757,17.775326340326338,18.941363636363633,18.992202797202793,17.278513986013984,10.42576486013986,12.75,19.5,3.25,0.5,4.75
경상북도,배추_가을,1746.5,12.975769230769231,8.48118881118881,18.369458041958044,2.9212512817121126,6.280079658652173,692.7506349206349,7.804355089355088,4.627550505050505,2.0084115190365193,1734.9673076923077,6.9819089937839935,45.857090132090136,70.34870677933178,12.54422202797203,1002.844095765346,11.267194055944055,5.64373883061383,1.6218444055944057,9.54954254079254,0.03557692307692303,0.11132867132867127,14.742806915306916,5.665769230769231,15.86756993006993,16.222989510489512,16.52194055944056,16.73986013986014,17.27298951048951,18.555244755244757,19.027097902097903,18.15166083916084,16.017657342657344,9.88826923076923,4.75,19.5,3.25,1.75,2.25
전라남도,배추_가을,2966.75,15.103771228771228,11.249475524475525,19.591508491508492,4.1873802966123135,7.2259184242639485,600.6082738095238,9.446661671661671,6.088762071262071,2.8028138528138533,2421.1641275391275,10.358116883116883,54.109390609390616,75.5166625041625,14.927539127539127,1012.4439935064935,11.328771228771227,5.715188977688978,1.880766317016317,11.194134615384616,0.010464535464535425,0.0151348651348651,16.66293706293706,8.920541958041959,17.225262237762237,17.542744755244755,17.9201048951049,18.234440559440557,18.623426573426574,19.88347902097902,20.586363636363636,20.819055944055943,19.26791958041958,8.342032967032967,0.5,19.5,3.25,0.0,1.75
전라북도,배추_가을,1338.0,13.21742007992008,8.528996003996003,18.853571428571428,4.026755020901685,6.720143459581159,541.1869642857143,6.745283882783882,4.020429570429571,1.4792540792540791,1278.1113886113885,8.391558441558441,48.57692307692307,75.15080336330335,13.349592074592074,1002.5001123876123,11.298076923076925,5.556043956043956,2.0429020979020978,12.286783216783217,0.002297702297702225,0.002547452547452475,14.980994005994006,5.9574675324675335,14.765061188811188,15.114728041462083,15.586888111888111,16.025107226107227,18.284498588266192,19.35409763944975,19.30357808857809,18.638234265734262,16.668898601398602,10.324575424575425,10.5,19.5,3.25,2.0,4.75
제주도,배추_가을,28.5,17.944930069930074,15.242657342657342,21.062150349650345,4.6324305555555565,9.575771604938272,775.6374999999998,10.611975524475525,6.599475524475524,3.585402097902098,3096.8863636363635,13.067395104895105,59.00262237762237,74.34562937062938,17.049125874125878,1012.5003496503496,11.364160839160839,5.189306526806527,1.7386013986013988,10.346293706293707,0.0,0.0,18.690646853146855,13.768618881118883,19.013986013986013,18.99055944055944,19.661538461538463,20.517482517482513,20.91328671328671,21.36993006993007,21.2006993006993,21.645804195804196,20.183216783216785,5.819493006993007,0.0,19.5,3.0,0.0,2.0
충청남도,배추_가을,1222.0,12.753199300699302,7.909720279720281,18.47361888111888,3.2935565800549353,5.9573978795905225,467.9879166666667,6.516249999999999,3.7325,1.3498164335664335,1165.23243006993,7.794082167832167,47.01748251748251,74.76622377622377,12.942167832167833,1011.4229283216782,11.2736013986014,5.629816433566434,1.7461128484191866,10.52439562198365,0.0008041958041958,0.0008041958041958,14.645533216783218,5.982237762237761,11.967083333333335,12.262768065268066,12.488210955710956,13.092482517482516,17.661952214452214,19.036043123543124,19.182558275058277,18.75047202797203,16.976958041958042,10.563898601398602,9.75,19.5,3.25,2.25,5.25
충청북도,배추_가을,1596.0,11.972919580419582,6.961783216783218,17.855524475524476,3.781196601271069,7.281447344168699,592.3070833333333,7.296398601398601,4.34555944055944,1.7176923076923076,1483.9104895104895,6.401005244755245,45.27832167832168,71.91715034965034,11.983155594405593,998.4587325174824,11.262832167832167,5.439003496503497,1.944550737032751,11.56946050428445,0.0,0.0,13.874711538461538,5.182692307692308,14.486197552447553,14.785051282051283,15.402703962703963,15.968120046620047,17.486940559440562,18.85009324009324,19.303321678321677,18.97805944055944,17.12716783216783,10.893741258741258,14.25,19.5,3.25,5.5,3.25
전라남도,배추_겨울,3829.25,8.773964045331345,4.6572794225235326,13.440485625796923,3.402347703664799,4.344628471835443,489.19910714285714,10.135868618529692,6.509490481067811,3.0227035590610436,2611.3574964639324,3.2898848861839034,48.281767128155465,71.31628118300924,9.160770897638674,1016.031128240815,10.919646602239395,5.757105536820395,1.7739582926888748,10.258815955795086,0.04371302805861157,0.0862762243852816,9.906452452951136,2.1026167773357205,10.625014632005072,10.926491245183634,11.363445898161245,11.72392027995903,12.038695861581232,13.704326196166415,15.144559332780567,17.576179095742084,18.303772008974295,8.783206203273387,4.25,12.75,1.25,0.0,0.0
제주도,배추_겨울,131.0,12.008081896551722,9.065830914988052,15.204101686338586,4.156470607054772,6.487331684718538,733.3729166666667,11.307844583719456,7.017134687606691,3.897909604691996,3367.797128773838,6.274727936155685,53.03022880797932,69.28563487660342,10.840459018192458,1016.377353923816,10.977125451153492,4.983852718707832,1.5865672198377472,9.031386219902778,0.019213956494171576,0.039814143052236226,12.421900148758718,7.483048364873433,12.746040823294152,12.93488879676145,13.331076549773204,13.956332000195092,14.343022486940997,14.832540208288897,14.824295822623217,17.572125090054776,18.942697446533124,6.138270771350534,0.0,12.75,1.25,0.0,0.0
강원도,배추_고랭지,4564.0,22.518191056910574,18.151016260162603,27.66542682926829,4.198474326801873,9.655384218227582,828.0816468253967,7.073170731707317,4.114349593495935,1.6305103884372176,1408.729832881662,16.64788617886179,49.98687895212286,73.17672312556458,19.918480126467927,987.8514046973803,14.169065040650406,6.866454381210479,2.6123062330623306,18.23158570460705,0.0,0.0,26.3809756097561,16.63010840108401,25.89441056910569,25.764939024390245,25.369715447154473,25.018902439024387,24.426829268292686,22.07388211382114,20.143902439024387,16.765752032520325,14.964939024390244,9.514410569105692,6.25,18.5,4.25,5.75,4.75
경상남도,배추_고랭지,35.5,23.942378048780483,19.41163617886179,29.580487804878047,3.866294494047619,7.281950164537359,574.7888690476191,6.452642276422764,3.7289634146341464,1.3554369918699187,1171.7743902439024,18.21712398373984,49.00457317073171,74.0081300813008,21.988719512195125,1000.8117378048781,13.9817581300813,6.904471544715448,2.3569105691056906,16.678556910569103,0.0,0.0,28.674695121951224,17.897510162601627,25.259390243902438,25.162967479674798,24.733238482384827,24.34991869918699,23.42613821138211,21.370921409214095,18.4110027100271,15.19609756097561,14.098536585365855,10.16885162601626,13.0,18.0,2.5,0.5,18.5
경상북도,배추_고랭지,452.25,23.09518292682927,18.537398373983738,28.378150406504066,3.2861676415764878,7.328541575602513,614.4680853174602,7.437640018066848,4.437606142728095,1.9363482384823851,1672.99157633243,17.217016711833786,49.90505871725384,73.19493676603433,20.666366305329724,993.84837398374,14.085752032520325,6.9806481481481475,2.338106368563686,16.427889566395667,0.0,0.0,28.096219512195123,16.683514001806685,26.042784552845525,25.901524390243907,25.215142276422764,24.789024390243902,23.323373983739838,20.852235772357727,18.737601626016264,15.352032520325205,14.309654471544716,9.840752032520324,8.75,18.5,4.25,1.75,11.5
전라북도,배추_고랭지,81.5,23.534436701509872,19.04965156794425,28.979006968641116,4.720414522355396,9.449241469996263,679.828630952381,7.030608788230739,4.23346399535424,1.6240466511807974,1402.8804684475415,18.526732481610537,52.09789972899729,76.39560588463027,22.253450445218732,993.1054297328687,14.015621370499417,6.655226480836237,2.7790447154471547,19.375081300813008,0.0,0.0,27.59909988385598,17.46068524970964,25.174742547425474,25.075989159891602,24.640298102981028,24.28491869918699,23.32679539295393,21.28108401084011,18.4110027100271,15.19609756097561,14.098536585365855,9.929355400696863,10.5,18.5,4.25,2.0,16.75
