,지역 아이디,지역 이름,일 평균상대습도,일 평균기온,일 평균풍속,일 최고기온,일 최저상대습도,일 최저기온,일 강수량,일 누적일조시간,작물 명,작물별 특성아이디,작물별 특성 이름,특보 코드,특보 발효 여부,연월일
2660,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-08-23 00:00:00
2661,4686000000,함평,0,23,0,27,0,20,22,0,양파,PA250201,중만생종,,0,2004-08-23 00:00:00
2662,4686000000,함평,0,25,0,31,0,22,0,0,양파,PA250201,중만생종,,0,2004-08-24 00:00:00
2663,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-08-24 00:00:00
2664,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-08-25 00:00:00
2665,4686000000,함평,0,26,0,32,0,23,0,0,양파,PA250201,중만생종,,0,2004-08-25 00:00:00
2666,4686000000,함평,0,24,0,26,0,19,4,0,양파,PA250201,중만생종,,0,2004-08-26 00:00:00
2667,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-08-26 00:00:00
2668,4686000000,함평,0,25,0,31,0,21,0,0,양파,PA250201,중만생종,,0,2004-08-27 00:00:00
2669,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-08-27 00:00:00
2670,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-08-28 00:00:00
2671,4686000000,함평,0,24,1,30,0,20,0,0,양파,PA250201,중만생종,,0,2004-08-28 00:00:00
2672,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-08-29 00:00:00
2673,4686000000,함평,0,27,0,34,0,20,0,0,양파,PA250201,중만생종,,0,2004-08-29 00:00:00
2674,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-08-30 00:00:00
2675,4686000000,함평,0,25,1,29,0,19,0,0,양파,PA250201,중만생종,,0,2004-08-30 00:00:00
2676,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-08-31 00:00:00
2677,4686000000,함평,0,23,0,29,0,16,0,0,양파,PA250201,중만생종,,0,2004-08-31 00:00:00
2678,4686000000,함평,0,24,1,28,0,22,0,0,양파,PA250201,중만생종,,0,2004-09-01 00:00:00
2679,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-09-01 00:00:00
2680,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-09-02 00:00:00
2681,4686000000,함평,0,24,1,28,0,20,0,0,양파,PA250201,중만생종,,0,2004-09-02 00:00:00
2682,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-09-03 00:00:00
2683,4686000000,함평,0,24,0,31,0,19,0,0,양파,PA250201,중만생종,,0,2004-09-03 00:00:00
2684,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-09-04 00:00:00
2685,4686000000,함평,0,25,0,32,0,19,0,0,양파,PA250201,중만생종,,0,2004-09-04 00:00:00
2686,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-09-05 00:00:00
2687,4686000000,함평,0,25,1,32,0,20,0,0,양파,PA250201,중만생종,,0,2004-09-05 00:00:00
2688,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-09-06 00:00:00
2689,4686000000,함평,0,26,2,32,0,20,0,0,양파,PA250201,중만생종,,0,2004-09-06 00:00:00
2690,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-09-07 00:00:00
2691,4686000000,함평,0,22,2,25,0,21,4,0,양파,PA250201,중만생종,,0,2004-09-07 00:00:00
2692,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-09-08 00:00:00
2693,4686000000,함평,0,22,0,27,0,19,0,0,양파,PA250201,중만생종,,0,2004-09-08 00:00:00
2694,4686000000,함평,0,21,0,26,0,18,0,0,양파,PA250201,중만생종,,0,2004-09-09 00:00:00
2695,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-09-09 00:00:00
2696,4686000000,함평,0,21,0,26,0,18,3,0,양파,PA250201,중만생종,,0,2004-09-10 00:00:00
2697,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-09-10 00:00:00
2698,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-09-11 00:00:00
2699,4686000000,함평,0,19,1,23,0,17,111,0,양파,PA250201,중만생종,,0,2004-09-11 00:00:00
2700,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-09-12 00:00:00
2701,4686000000,함평,0,24,3,26,0,21,10,0,양파,PA250201,중만생종,,0,2004-09-12 00:00:00
2702,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-09-13 00:00:00
2703,4686000000,함평,0,23,0,26,0,21,14,0,양파,PA250201,중만생종,,0,2004-09-13 00:00:00
2704,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-09-14 00:00:00
2705,4686000000,함평,0,24,1,29,0,19,0,0,양파,PA250201,중만생종,,0,2004-09-14 00:00:00
2706,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-09-15 00:00:00
2707,4686000000,함평,0,24,2,27,0,22,2,0,양파,PA250201,중만생종,,0,2004-09-15 00:00:00
2708,4686000000,함평,0,24,0,28,0,22,5,0,양파,PA250201,중만생종,,0,2004-09-16 00:00:00
2709,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-09-16 00:00:00
2710,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-09-17 00:00:00
2711,4686000000,함평,0,24,0,28,0,22,11,0,양파,PA250201,중만생종,,0,2004-09-17 00:00:00
2712,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-09-18 00:00:00
2713,4686000000,함평,0,23,1,27,0,19,17,0,양파,PA250201,중만생종,,0,2004-09-18 00:00:00
2714,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-09-19 00:00:00
2715,4686000000,함평,0,20,0,28,0,15,0,0,양파,PA250201,중만생종,,0,2004-09-19 00:00:00
2716,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-09-20 00:00:00
2717,4686000000,함평,0,16,0,20,0,14,64,0,양파,PA250201,중만생종,,0,2004-09-20 00:00:00
2718,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-09-21 00:00:00
2719,4686000000,함평,0,17,0,21,0,14,0,0,양파,PA250201,중만생종,,0,2004-09-21 00:00:00
2720,4686000000,함평,0,18,0,24,0,12,0,0,양파,PA250201,중만생종,,0,2004-09-22 00:00:00
2721,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-09-22 00:00:00
2722,4686000000,함평,0,20,0,26,0,17,0,0,양파,PA250201,중만생종,,0,2004-09-23 00:00:00
2723,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-09-23 00:00:00
2724,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-09-24 00:00:00
2725,4686000000,함평,0,20,0,28,0,14,0,0,양파,PA250201,중만생종,,0,2004-09-24 00:00:00
2726,4686000000,함평,0,21,0,27,0,16,0,0,양파,PA250201,중만생종,,0,2004-09-25 00:00:00
2727,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-09-25 00:00:00
2728,4686000000,함평,0,20,0,26,0,18,1,0,양파,PA250201,중만생종,,0,2004-09-26 00:00:00
2729,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-09-26 00:00:00
2730,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-09-27 00:00:00
2731,4686000000,함평,0,22,0,29,0,17,0,0,양파,PA250201,중만생종,,0,2004-09-27 00:00:00
2732,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-09-28 00:00:00
2733,4686000000,함평,0,20,0,26,0,16,0,0,양파,PA250201,중만생종,,0,2004-09-28 00:00:00
2734,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-09-29 00:00:00
2735,4686000000,함평,0,21,1,28,0,16,0,0,양파,PA250201,중만생종,,0,2004-09-29 00:00:00
2736,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-09-30 00:00:00
2737,4686000000,함평,0,20,0,28,0,14,2,0,양파,PA250201,중만생종,,0,2004-09-30 00:00:00
2738,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-10-01 00:00:00
2739,4686000000,함평,0,17,1,25,0,14,3,0,양파,PA250201,중만생종,,0,2004-10-01 00:00:00
2740,4686000000,함평,0,14,1,18,0,9,0,0,양파,PA250201,중만생종,,0,2004-10-02 00:00:00
2741,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-10-02 00:00:00
2742,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-10-03 00:00:00
2743,4686000000,함평,0,14,0,21,0,7,0,0,양파,PA250201,중만생종,,0,2004-10-03 00:00:00
2744,4686000000,함평,0,15,0,24,0,8,0,0,양파,PA250201,중만생종,,0,2004-10-04 00:00:00
2745,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-10-04 00:00:00
2746,4686000000,함평,0,17,0,24,0,10,0,0,양파,PA250201,중만생종,,0,2004-10-05 00:00:00
2747,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-10-05 00:00:00
2748,4686000000,함평,0,17,0,25,0,9,0,0,양파,PA250201,중만생종,,0,2004-10-06 00:00:00
2749,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-10-06 00:00:00
2750,4686000000,함평,0,17,0,22,0,13,0,0,양파,PA250201,중만생종,,0,2004-10-07 00:00:00
2751,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-10-07 00:00:00
2752,4686000000,함평,0,19,0,27,0,14,0,0,양파,PA250201,중만생종,,0,2004-10-08 00:00:00
2753,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-10-08 00:00:00
2754,4686000000,함평,0,18,0,26,0,11,0,0,양파,PA250201,중만생종,,0,2004-10-09 00:00:00
2755,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-10-09 00:00:00
2756,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-10-10 00:00:00
2757,4686000000,함평,0,18,0,26,0,10,0,0,양파,PA250201,중만생종,,0,2004-10-10 00:00:00
2758,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-10-11 00:00:00
2759,4686000000,함평,0,16,0,24,0,10,0,0,양파,PA250201,중만생종,,0,2004-10-11 00:00:00
2760,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-10-12 00:00:00
2761,4686000000,함평,0,15,0,21,0,9,0,0,양파,PA250201,중만생종,,0,2004-10-12 00:00:00
2762,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-10-13 00:00:00
2763,4686000000,함평,0,13,0,21,0,6,0,0,양파,PA250201,중만생종,,0,2004-10-13 00:00:00
2764,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-10-14 00:00:00
2765,4686000000,함평,0,12,0,16,0,6,4,0,양파,PA250201,중만생종,,0,2004-10-14 00:00:00
2766,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-10-15 00:00:00
2767,4686000000,함평,0,12,0,21,0,4,0,0,양파,PA250201,중만생종,,0,2004-10-15 00:00:00
2768,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-10-16 00:00:00
2769,4686000000,함평,0,15,0,24,0,7,0,0,양파,PA250201,중만생종,,0,2004-10-16 00:00:00
2770,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-10-17 00:00:00
2771,4686000000,함평,0,18,1,24,0,13,0,0,양파,PA250201,중만생종,,0,2004-10-17 00:00:00
2772,4686000000,함평,0,17,1,21,0,13,0,0,양파,PA250201,중만생종,,0,2004-10-18 00:00:00
2773,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-10-18 00:00:00
2774,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-10-19 00:00:00
2775,4686000000,함평,0,17,0,22,0,11,0,0,양파,PA250201,중만생종,,0,2004-10-19 00:00:00
2776,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-10-20 00:00:00
2777,4686000000,함평,0,18,0,25,0,12,0,0,양파,PA250201,중만생종,,0,2004-10-20 00:00:00
2778,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-10-21 00:00:00
2779,4686000000,함평,0,15,0,22,0,9,0,0,양파,PA250201,중만생종,,0,2004-10-21 00:00:00
2780,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-10-22 00:00:00
2781,4686000000,함평,0,14,0,19,0,8,0,0,양파,PA250201,중만생종,,0,2004-10-22 00:00:00
2782,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-10-23 00:00:00
2783,4686000000,함평,0,12,0,21,0,6,0,0,양파,PA250201,중만생종,,0,2004-10-23 00:00:00
2784,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-10-24 00:00:00
2785,4686000000,함평,0,14,0,22,0,7,0,0,양파,PA250201,중만생종,,0,2004-10-24 00:00:00
2786,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-10-25 00:00:00
2787,4686000000,함평,0,16,0,22,0,9,0,0,양파,PA250201,중만생종,,0,2004-10-25 00:00:00
2788,4686000000,함평,0,13,0,18,0,6,0,0,양파,PA250201,중만생종,,0,2004-10-26 00:00:00
2789,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-10-26 00:00:00
2790,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-10-27 00:00:00
2791,4686000000,함평,0,9,0,16,0,1,0,0,양파,PA250201,중만생종,,0,2004-10-27 00:00:00
2792,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-10-28 00:00:00
2793,4686000000,함평,0,12,0,20,0,5,0,0,양파,PA250201,중만생종,,0,2004-10-28 00:00:00
2794,4686000000,함평,0,14,0,23,0,9,0,0,양파,PA250201,중만생종,,0,2004-10-29 00:00:00
2795,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-10-29 00:00:00
2796,4686000000,함평,0,15,0,25,0,9,0,0,양파,PA250201,중만생종,,0,2004-10-30 00:00:00
2797,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-10-30 00:00:00
2798,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-10-31 00:00:00
2799,4686000000,함평,0,15,0,23,0,8,0,0,양파,PA250201,중만생종,,0,2004-10-31 00:00:00
2800,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-11-01 00:00:00
2801,4686000000,함평,0,14,0,18,0,10,15,0,양파,PA250201,중만생종,,0,2004-11-01 00:00:00
2802,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-11-02 00:00:00
2803,4686000000,함평,0,13,1,15,0,11,6,0,양파,PA250201,중만생종,,0,2004-11-02 00:00:00
2804,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-11-03 00:00:00
2805,4686000000,함평,0,12,1,16,0,9,0,0,양파,PA250201,중만생종,,0,2004-11-03 00:00:00
2806,4686000000,함평,0,11,0,18,0,6,0,0,양파,PA250201,중만생종,,0,2004-11-04 00:00:00
2807,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-11-04 00:00:00
2808,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-11-05 00:00:00
2809,4686000000,함평,0,12,0,19,0,4,0,0,양파,PA250201,중만생종,,0,2004-11-05 00:00:00
2810,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-11-06 00:00:00
2811,4686000000,함평,0,11,0,17,0,4,1,0,양파,PA250201,중만생종,,0,2004-11-06 00:00:00
2812,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-11-07 00:00:00
2813,4686000000,함평,0,9,0,17,0,1,0,0,양파,PA250201,중만생종,,0,2004-11-07 00:00:00
2814,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-11-08 00:00:00
2815,4686000000,함평,0,12,0,22,0,5,0,0,양파,PA250201,중만생종,,0,2004-11-08 00:00:00
2816,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-11-09 00:00:00
2817,4686000000,함평,0,15,1,24,0,6,0,0,양파,PA250201,중만생종,,0,2004-11-09 00:00:00
2818,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-11-10 00:00:00
2819,4686000000,함평,0,17,2,20,0,16,18,0,양파,PA250201,중만생종,,0,2004-11-10 00:00:00
2820,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-11-11 00:00:00
2821,4686000000,함평,0,14,0,16,0,11,0,0,양파,PA250201,중만생종,,0,2004-11-11 00:00:00
2822,4686000000,함평,0,8,1,12,0,2,0,0,양파,PA250201,중만생종,,0,2004-11-12 00:00:00
2823,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-11-12 00:00:00
2824,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-11-13 00:00:00
2825,4686000000,함평,0,5,0,9,0,0,2,0,양파,PA250201,중만생종,,0,2004-11-13 00:00:00
2826,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-11-14 00:00:00
2827,4686000000,함평,0,8,0,14,0,5,1,0,양파,PA250201,중만생종,,0,2004-11-14 00:00:00
2828,4686000000,함평,0,7,1,12,0,5,0,0,양파,PA250201,중만생종,,0,2004-11-15 00:00:00
2829,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-11-15 00:00:00
2830,4686000000,함평,0,7,0,14,0,1,0,0,양파,PA250201,중만생종,,0,2004-11-16 00:00:00
2831,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-11-16 00:00:00
2832,4686000000,함평,0,9,0,16,0,3,0,0,양파,PA250201,중만생종,,0,2004-11-17 00:00:00
2833,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-11-17 00:00:00
2834,4686000000,함평,0,9,0,17,0,4,0,0,양파,PA250201,중만생종,,0,2004-11-18 00:00:00
2835,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-11-18 00:00:00
2836,4686000000,함평,0,7,0,16,0,2,0,0,양파,PA250201,중만생종,,0,2004-11-19 00:00:00
2837,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-11-19 00:00:00
2838,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-11-20 00:00:00
2839,4686000000,함평,0,7,0,15,0,1,0,0,양파,PA250201,중만생종,,0,2004-11-20 00:00:00
2840,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-11-21 00:00:00
2841,4686000000,함평,0,8,0,14,0,3,0,0,양파,PA250201,중만생종,,0,2004-11-21 00:00:00
2842,4686000000,함평,0,6,0,14,0,0,0,0,양파,PA250201,중만생종,,0,2004-11-22 00:00:00
2843,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-11-22 00:00:00
2844,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-11-23 00:00:00
2845,4686000000,함평,0,7,0,15,0,0,0,0,양파,PA250201,중만생종,,0,2004-11-23 00:00:00
2846,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-11-24 00:00:00
2847,4686000000,함평,0,8,0,19,0,2,0,0,양파,PA250201,중만생종,,0,2004-11-24 00:00:00
2848,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-11-25 00:00:00
2849,4686000000,함평,0,11,0,19,0,3,0,0,양파,PA250201,중만생종,,0,2004-11-25 00:00:00
2850,4686000000,함평,0,9,2,14,0,6,13,0,양파,PA250201,중만생종,,0,2004-11-26 00:00:00
2851,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-11-26 00:00:00
2852,4686000000,함평,0,7,0,13,0,2,0,0,양파,PA250201,중만생종,,0,2004-11-27 00:00:00
2853,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-11-27 00:00:00
2854,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-11-28 00:00:00
2855,4686000000,함평,0,7,0,14,0,1,0,0,양파,PA250201,중만생종,,0,2004-11-28 00:00:00
2856,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-11-29 00:00:00
2857,4686000000,함평,0,5,0,13,0,1,0,0,양파,PA250201,중만생종,,0,2004-11-29 00:00:00
2858,4686000000,함평,0,5,0,12,0,0,0,0,양파,PA250201,중만생종,,0,2004-11-30 00:00:00
2859,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-11-30 00:00:00
2860,4686000000,함평,0,6,0,12,0,0,0,0,양파,PA250201,중만생종,,0,2004-12-01 00:00:00
2861,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-12-01 00:00:00
2862,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-12-02 00:00:00
2863,4686000000,함평,0,9,1,18,0,2,0,0,양파,PA250201,중만생종,,0,2004-12-02 00:00:00
2864,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-12-03 00:00:00
2865,4686000000,함평,0,14,1,19,0,7,0,0,양파,PA250201,중만생종,,0,2004-12-03 00:00:00
2866,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-12-04 00:00:00
2867,4686000000,함평,0,12,1,14,0,9,23,0,양파,PA250201,중만생종,,0,2004-12-04 00:00:00
2868,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-12-05 00:00:00
2869,4686000000,함평,0,6,2,9,0,5,0,0,양파,PA250201,중만생종,,0,2004-12-05 00:00:00
2870,4686000000,함평,0,5,0,10,0,0,0,0,양파,PA250201,중만생종,,0,2004-12-06 00:00:00
2871,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-12-06 00:00:00
2872,4686000000,함평,0,7,0,12,0,1,0,0,양파,PA250201,중만생종,,0,2004-12-07 00:00:00
2873,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-12-07 00:00:00
2874,4686000000,함평,0,5,0,13,0,0,0,0,양파,PA250201,중만생종,,0,2004-12-08 00:00:00
2875,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-12-08 00:00:00
2876,4686000000,함평,0,5,0,14,0,0,0,0,양파,PA250201,중만생종,,0,2004-12-09 00:00:00
2877,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-12-09 00:00:00
2878,4686000000,함평,0,7,0,13,0,2,0,0,양파,PA250201,중만생종,,0,2004-12-10 00:00:00
2879,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-12-10 00:00:00
2880,4686000000,함평,0,5,0,13,0,-1,0,0,양파,PA250201,중만생종,,0,2004-12-11 00:00:00
2881,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-12-11 00:00:00
2882,4686000000,함평,0,7,0,13,0,2,0,0,양파,PA250201,중만생종,,0,2004-12-12 00:00:00
2883,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-12-12 00:00:00
2884,4686000000,함평,0,4,0,11,0,0,0,0,양파,PA250201,중만생종,,0,2004-12-13 00:00:00
2885,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-12-13 00:00:00
2886,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-12-14 00:00:00
2887,4686000000,함평,0,6,0,15,0,-1,0,0,양파,PA250201,중만생종,,0,2004-12-14 00:00:00
2888,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-12-15 00:00:00
2889,4686000000,함평,0,11,1,16,0,5,0,0,양파,PA250201,중만생종,,0,2004-12-15 00:00:00
2890,4686000000,함평,0,7,1,12,0,1,0,0,양파,PA250201,중만생종,,0,2004-12-16 00:00:00
2891,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-12-16 00:00:00
2892,4686000000,함평,0,6,0,15,0,0,0,0,양파,PA250201,중만생종,,0,2004-12-17 00:00:00
2893,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-12-17 00:00:00
2894,4686000000,함평,0,5,0,12,0,1,0,0,양파,PA250201,중만생종,,0,2004-12-18 00:00:00
2895,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-12-18 00:00:00
2896,4686000000,함평,0,8,0,13,0,0,4,0,양파,PA250201,중만생종,,0,2004-12-19 00:00:00
2897,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-12-19 00:00:00
2898,4686000000,함평,0,2,1,8,0,-2,2,0,양파,PA250201,중만생종,,0,2004-12-20 00:00:00
2899,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-12-20 00:00:00
2900,4686000000,함평,0,1,0,7,0,-3,0,0,양파,PA250201,중만생종,,0,2004-12-21 00:00:00
2901,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-12-21 00:00:00
2902,4686000000,함평,0,1,0,5,0,0,0,0,양파,PA250201,중만생종,,0,2004-12-22 00:00:00
2903,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-12-22 00:00:00
2904,4686000000,함평,0,0,0,2,0,-4,0,0,양파,PA250201,중만생종,,0,2004-12-23 00:00:00
2905,4887000000,함양,0,0,0,0,0,0,0,0,양파,PA250201,중만생종,,0,2004-12-23 00:00:00
2906,4686000000,함평,0,0,0,4,0,-5,0,0,양파,PA250201,중만생종,,0,2004-12-24 00:00:00
