,지역 아이디,지역 이름,일 평균상대습도,일 평균기온,일 평균풍속,일 최고기온,일 최저상대습도,일 최저기온,일 강수량,일 누적일조시간,작물 명,작물별 특성아이디,작물별 특성 이름,특보 코드,특보 발효 여부,연월일
12166,4729000000,경산,80,29,1,38,42,22,7,0,복숭아,PA180201,유명,H3,1,2017-07-22 00:00:00
12167,4729000000,경산,84,28,1,32,68,22,0,0,복숭아,PA180201,유명,H3,1,2017-07-23 00:00:00
12168,4723000000,영천,81,27,1,31,58,22,0,0,복숭아,PA180201,유명,H3,1,2017-07-23 00:00:00
12169,4723000000,영천,86,27,0,35,45,25,3,2,복숭아,PA180201,유명,H3,1,2017-07-24 00:00:00
12170,4729000000,경산,89,28,1,37,53,25,51,0,복숭아,PA180201,유명,H3,1,2017-07-24 00:00:00
12171,4723000000,영천,88,25,1,26,70,22,16,0,복숭아,PA180201,유명,,0,2017-07-25 00:00:00
12172,4729000000,경산,92,25,1,28,82,23,6,0,복숭아,PA180201,유명,,0,2017-07-25 00:00:00
12173,4723000000,영천,68,24,2,29,36,19,0,10,복숭아,PA180201,유명,,0,2017-07-26 00:00:00
12174,4729000000,경산,73,25,2,31,45,21,0,0,복숭아,PA180201,유명,,0,2017-07-26 00:00:00
12175,4723000000,영천,61,25,1,32,32,16,0,12,복숭아,PA180201,유명,H2,1,2017-07-27 00:00:00
12176,4729000000,경산,69,26,1,34,39,18,0,0,복숭아,PA180201,유명,H2,1,2017-07-27 00:00:00
12177,4723000000,영천,65,26,1,33,43,20,0,6,복숭아,PA180201,유명,H2,1,2017-07-28 00:00:00
12178,4729000000,경산,71,28,1,35,47,21,0,0,복숭아,PA180201,유명,H2,1,2017-07-28 00:00:00
12179,4729000000,경산,96,22,1,26,81,20,13,0,복숭아,PA180201,유명,,0,2017-07-29 00:00:00
12180,4723000000,영천,89,23,1,25,76,22,22,0,복숭아,PA180201,유명,,0,2017-07-29 00:00:00
12181,4723000000,영천,80,25,0,30,56,22,0,2,복숭아,PA180201,유명,,0,2017-07-30 00:00:00
12182,4729000000,경산,85,26,1,31,64,21,0,0,복숭아,PA180201,유명,,0,2017-07-30 00:00:00
12183,4723000000,영천,92,24,1,26,81,22,14,0,복숭아,PA180201,유명,,0,2017-07-31 00:00:00
12184,4729000000,경산,97,24,1,26,90,23,21,0,복숭아,PA180201,유명,,0,2017-07-31 00:00:00
12185,4723000000,영천,79,26,1,32,51,23,2,6,복숭아,PA180201,유명,,0,2017-08-01 00:00:00
12186,4729000000,경산,83,27,1,33,51,24,3,0,복숭아,PA180201,유명,,0,2017-08-01 00:00:00
12187,4723000000,영천,76,25,1,31,51,22,0,5,복숭아,PA180201,유명,,0,2017-08-02 00:00:00
12188,4729000000,경산,82,26,1,32,58,22,0,0,복숭아,PA180201,유명,,0,2017-08-02 00:00:00
12189,4723000000,영천,74,25,1,31,50,21,0,8,복숭아,PA180201,유명,,0,2017-08-03 00:00:00
12190,4729000000,경산,80,27,1,33,58,21,0,0,복숭아,PA180201,유명,,0,2017-08-03 00:00:00
12191,4723000000,영천,71,28,1,34,49,22,0,10,복숭아,PA180201,유명,H3,1,2017-08-04 00:00:00
12192,4729000000,경산,78,29,1,35,56,23,0,0,복숭아,PA180201,유명,H3,1,2017-08-04 00:00:00
12193,4723000000,영천,70,29,1,35,46,23,0,12,복숭아,PA180201,유명,H3,1,2017-08-05 00:00:00
12194,4729000000,경산,78,29,1,37,50,25,0,0,복숭아,PA180201,유명,H3,1,2017-08-05 00:00:00
12195,4723000000,영천,65,29,1,37,33,24,0,11,복숭아,PA180201,유명,H3,1,2017-08-06 00:00:00
12196,4729000000,경산,72,31,1,37,44,25,0,0,복숭아,PA180201,유명,H3,1,2017-08-06 00:00:00
12197,4723000000,영천,67,28,1,36,32,24,0,11,복숭아,PA180201,유명,H3,1,2017-08-07 00:00:00
12198,4729000000,경산,68,30,1,36,42,25,0,0,복숭아,PA180201,유명,H3,1,2017-08-07 00:00:00
12199,4723000000,영천,61,28,1,35,31,22,0,11,복숭아,PA180201,유명,H3,1,2017-08-08 00:00:00
12200,4729000000,경산,64,29,1,35,44,24,0,0,복숭아,PA180201,유명,H3,1,2017-08-08 00:00:00
12201,4723000000,영천,84,26,1,29,62,24,13,0,복숭아,PA180201,유명,,0,2017-08-09 00:00:00
12202,4729000000,경산,90,26,1,31,70,24,22,0,복숭아,PA180201,유명,,0,2017-08-09 00:00:00
12203,4729000000,경산,97,24,1,27,89,23,38,0,복숭아,PA180201,유명,,0,2017-08-10 00:00:00
12204,4723000000,영천,92,24,0,27,78,23,75,0,복숭아,PA180201,유명,,0,2017-08-10 00:00:00
12205,4723000000,영천,79,25,1,30,54,21,0,6,복숭아,PA180201,유명,,0,2017-08-11 00:00:00
12206,4729000000,경산,81,26,1,33,53,22,0,0,복숭아,PA180201,유명,,0,2017-08-11 00:00:00
12207,4723000000,영천,74,24,1,29,53,20,0,7,복숭아,PA180201,유명,,0,2017-08-12 00:00:00
12208,4729000000,경산,77,25,1,30,57,21,0,0,복숭아,PA180201,유명,H2,1,2017-08-12 00:00:00
12209,4723000000,영천,77,23,1,27,58,19,0,0,복숭아,PA180201,유명,,0,2017-08-13 00:00:00
12210,4729000000,경산,84,23,1,27,68,20,0,0,복숭아,PA180201,유명,,0,2017-08-13 00:00:00
12211,4729000000,경산,99,22,1,23,86,21,52,0,복숭아,PA180201,유명,,0,2017-08-14 00:00:00
12212,4723000000,영천,92,22,1,24,77,21,56,0,복숭아,PA180201,유명,,0,2017-08-14 00:00:00
12213,4723000000,영천,93,23,1,25,80,21,14,0,복숭아,PA180201,유명,,0,2017-08-15 00:00:00
12214,4729000000,경산,99,23,0,25,89,22,8,0,복숭아,PA180201,유명,,0,2017-08-15 00:00:00
12215,4723000000,영천,80,25,1,28,62,23,2,3,복숭아,PA180201,유명,,0,2017-08-16 00:00:00
12216,4729000000,경산,89,25,1,30,67,22,5,0,복숭아,PA180201,유명,,0,2017-08-16 00:00:00
12217,4723000000,영천,77,24,1,29,60,22,0,5,복숭아,PA180201,유명,,0,2017-08-17 00:00:00
12218,4729000000,경산,86,25,1,30,63,22,2,0,복숭아,PA180201,유명,,0,2017-08-17 00:00:00
12219,4729000000,경산,81,26,1,32,57,21,1,0,복숭아,PA180201,유명,,0,2017-08-18 00:00:00
12220,4723000000,영천,73,25,1,31,45,20,0,8,복숭아,PA180201,유명,,0,2017-08-18 00:00:00
12221,4729000000,경산,89,25,1,31,64,22,24,0,복숭아,PA180201,유명,,0,2017-08-19 00:00:00
12222,4723000000,영천,80,25,1,29,55,22,5,3,복숭아,PA180201,유명,,0,2017-08-19 00:00:00
12223,4729000000,경산,89,26,1,30,66,23,0,0,복숭아,PA180201,유명,,0,2017-08-20 00:00:00
12224,4723000000,영천,83,25,1,29,62,23,0,1,복숭아,PA180201,유명,,0,2017-08-20 00:00:00
12225,4723000000,영천,88,25,1,32,56,23,13,4,복숭아,PA180201,유명,,0,2017-08-21 00:00:00
12226,4729000000,경산,93,25,1,32,65,23,17,0,복숭아,PA180201,유명,,0,2017-08-21 00:00:00
12227,4729000000,경산,84,27,1,33,58,23,0,0,복숭아,PA180201,유명,H2,1,2017-08-22 00:00:00
12228,4723000000,영천,78,27,1,32,55,23,1,7,복숭아,PA180201,유명,H2,1,2017-08-22 00:00:00
12229,4729000000,경산,77,30,2,35,57,25,0,0,복숭아,PA180201,유명,H2,1,2017-08-23 00:00:00
12230,4723000000,영천,75,29,1,35,44,23,3,8,복숭아,PA180201,유명,H2,1,2017-08-23 00:00:00
12231,4729000000,경산,73,30,2,35,56,26,0,0,복숭아,PA180201,유명,H2,1,2017-08-24 00:00:00
12232,4723000000,영천,68,29,2,34,45,24,3,7,복숭아,PA180201,유명,H2,1,2017-08-24 00:00:00
12233,4723000000,영천,66,27,1,33,23,21,1,8,복숭아,PA180201,유명,H2,1,2017-08-25 00:00:00
12234,4729000000,경산,70,27,1,34,26,22,2,0,복숭아,PA180201,유명,H2,1,2017-08-25 00:00:00
12235,4723000000,영천,59,23,1,31,16,16,0,11,복숭아,PA180201,유명,,0,2017-08-26 00:00:00
12236,4729000000,경산,56,24,1,32,14,18,0,0,복숭아,PA180201,유명,,0,2017-08-26 00:00:00
12237,4723000000,영천,68,22,1,30,33,15,0,10,복숭아,PA180201,유명,,0,2017-08-27 00:00:00
12238,4729000000,경산,66,23,1,31,38,16,0,0,복숭아,PA180201,유명,,0,2017-08-27 00:00:00
12239,4723000000,영천,64,25,1,32,30,17,0,11,복숭아,PA180201,유명,,0,2017-08-28 00:00:00
12240,4729000000,경산,70,26,1,32,44,18,0,0,복숭아,PA180201,유명,,0,2017-08-28 00:00:00
12241,4729000000,경산,60,26,2,32,23,20,0,0,복숭아,PA180201,유명,,0,2017-08-29 00:00:00
12242,4723000000,영천,57,25,2,31,22,20,0,10,복숭아,PA180201,유명,,0,2017-08-29 00:00:00
12243,4729000000,경산,59,21,1,25,45,18,0,0,복숭아,PA180201,유명,,0,2017-08-30 00:00:00
12244,4723000000,영천,55,20,1,25,42,17,0,1,복숭아,PA180201,유명,,0,2017-08-30 00:00:00
12245,4723000000,영천,64,20,1,28,34,13,0,11,복숭아,PA180201,유명,,0,2017-08-31 00:00:00
12246,4729000000,경산,68,21,1,29,38,14,0,0,복숭아,PA180201,유명,,0,2017-08-31 00:00:00
12247,4723000000,영천,65,20,1,26,38,15,0,10,복숭아,PA180201,유명,,0,2017-09-01 00:00:00
12248,4729000000,경산,67,21,2,27,44,16,0,0,복숭아,PA180201,유명,,0,2017-09-01 00:00:00
12249,4723000000,영천,67,19,1,26,38,12,0,9,복숭아,PA180201,유명,,0,2017-09-02 00:00:00
12250,4729000000,경산,72,20,1,27,45,13,0,0,복숭아,PA180201,유명,,0,2017-09-02 00:00:00
12251,4723000000,영천,67,20,1,27,33,13,0,11,복숭아,PA180201,유명,,0,2017-09-03 00:00:00
12252,4729000000,경산,72,21,1,29,34,14,0,0,복숭아,PA180201,유명,,0,2017-09-03 00:00:00
12253,4723000000,영천,73,21,1,27,40,16,0,8,복숭아,PA180201,유명,,0,2017-09-04 00:00:00
12254,4729000000,경산,75,22,1,28,47,17,0,0,복숭아,PA180201,유명,,0,2017-09-04 00:00:00
12255,4723000000,영천,83,21,0,26,59,16,0,0,복숭아,PA180201,유명,,0,2017-09-05 00:00:00
12256,4729000000,경산,89,21,1,25,71,18,1,0,복숭아,PA180201,유명,,0,2017-09-05 00:00:00
12257,4723000000,영천,84,21,1,25,64,18,5,0,복숭아,PA180201,유명,,0,2017-09-06 00:00:00
12258,4729000000,경산,92,21,1,26,69,18,7,0,복숭아,PA180201,유명,,0,2017-09-06 00:00:00
12259,4729000000,경산,81,22,1,29,53,18,1,0,복숭아,PA180201,유명,,0,2017-09-07 00:00:00
12260,4723000000,영천,74,21,1,28,42,18,0,6,복숭아,PA180201,유명,,0,2017-09-07 00:00:00
12261,4729000000,경산,77,23,1,30,45,16,0,0,복숭아,PA180201,유명,,0,2017-09-08 00:00:00
12262,4723000000,영천,71,22,1,30,37,15,0,9,복숭아,PA180201,유명,,0,2017-09-08 00:00:00
12263,4729000000,경산,76,23,1,30,0,17,0,0,복숭아,PA180201,유명,,0,2017-09-09 00:00:00
12264,4723000000,영천,73,22,0,31,23,16,0,7,복숭아,PA180201,유명,,0,2017-09-09 00:00:00
12265,4729000000,경산,78,23,1,30,45,17,0,0,복숭아,PA180201,유명,,0,2017-09-10 00:00:00
12266,4723000000,영천,73,22,1,28,43,16,0,4,복숭아,PA180201,유명,,0,2017-09-10 00:00:00
12267,4729000000,경산,95,20,1,22,83,19,46,0,복숭아,PA180201,유명,R2,1,2017-09-11 00:00:00
12268,4723000000,영천,91,20,1,22,77,19,41,0,복숭아,PA180201,유명,R2,1,2017-09-11 00:00:00
12269,4729000000,경산,70,24,1,31,37,19,0,0,복숭아,PA180201,유명,,0,2017-09-12 00:00:00
12270,4723000000,영천,66,23,1,29,35,18,0,10,복숭아,PA180201,유명,,0,2017-09-12 00:00:00
12271,4723000000,영천,59,21,1,28,21,14,0,11,복숭아,PA180201,유명,,0,2017-09-13 00:00:00
12272,4729000000,경산,61,21,1,29,29,14,0,0,복숭아,PA180201,유명,,0,2017-09-13 00:00:00
12273,4723000000,영천,70,19,1,26,29,13,0,11,복숭아,PA180201,유명,,0,2017-09-14 00:00:00
12274,4729000000,경산,75,20,1,28,48,14,0,0,복숭아,PA180201,유명,,0,2017-09-14 00:00:00
12275,4723000000,영천,61,20,2,24,38,15,0,7,복숭아,PA180201,유명,,0,2017-09-15 00:00:00
12276,4729000000,경산,67,20,2,25,44,16,0,0,복숭아,PA180201,유명,,0,2017-09-15 00:00:00
12277,4723000000,영천,61,21,3,24,49,19,0,2,복숭아,PA180201,유명,,0,2017-09-16 00:00:00
12278,4729000000,경산,75,21,2,25,56,17,0,0,복숭아,PA180201,유명,,0,2017-09-16 00:00:00
12279,4723000000,영천,73,21,2,24,61,17,0,0,복숭아,PA180201,유명,,0,2017-09-17 00:00:00
12280,4729000000,경산,86,21,1,24,69,18,0,0,복숭아,PA180201,유명,,0,2017-09-17 00:00:00
12281,4729000000,경산,73,21,1,29,41,15,0,0,복숭아,PA180201,유명,,0,2017-09-18 00:00:00
12282,4723000000,영천,70,20,1,28,33,14,0,10,복숭아,PA180201,유명,,0,2017-09-18 00:00:00
12283,4723000000,영천,66,22,1,29,37,13,0,7,복숭아,PA180201,유명,,0,2017-09-19 00:00:00
12284,4729000000,경산,70,23,1,30,42,15,0,0,복숭아,PA180201,유명,,0,2017-09-19 00:00:00
12285,4723000000,영천,58,20,2,25,27,12,0,5,복숭아,PA180201,유명,,0,2017-09-20 00:00:00
12286,4729000000,경산,60,21,2,25,32,14,0,0,복숭아,PA180201,유명,,0,2017-09-20 00:00:00
12287,4729000000,경산,71,19,1,27,39,11,0,0,복숭아,PA180201,유명,,0,2017-09-21 00:00:00
12288,4723000000,영천,69,18,1,27,29,9,0,10,복숭아,PA180201,유명,,0,2017-09-21 00:00:00
12289,4723000000,영천,68,19,0,28,24,12,0,10,복숭아,PA180201,유명,,0,2017-09-22 00:00:00
12290,4729000000,경산,73,20,1,28,41,14,0,0,복숭아,PA180201,유명,,0,2017-09-22 00:00:00
12291,4723000000,영천,68,20,0,27,33,13,0,8,복숭아,PA180201,유명,,0,2017-09-23 00:00:00
12292,4729000000,경산,71,21,1,28,38,15,0,0,복숭아,PA180201,유명,,0,2017-09-23 00:00:00
12293,4723000000,영천,72,20,1,29,38,12,0,9,복숭아,PA180201,유명,,0,2017-09-24 00:00:00
12294,4729000000,경산,76,22,1,29,49,14,0,0,복숭아,PA180201,유명,,0,2017-09-24 00:00:00
12295,4723000000,영천,72,20,1,29,27,14,0,9,복숭아,PA180201,유명,,0,2017-09-25 00:00:00
12296,4729000000,경산,75,22,1,30,35,16,0,0,복숭아,PA180201,유명,,0,2017-09-25 00:00:00
12297,4729000000,경산,75,22,1,30,48,16,0,0,복숭아,PA180201,유명,,0,2017-09-26 00:00:00
12298,4723000000,영천,72,21,1,28,0,13,0,7,복숭아,PA180201,유명,,0,2017-09-26 00:00:00
12299,4723000000,영천,91,18,0,20,80,16,43,0,복숭아,PA180201,유명,,0,2017-09-27 00:00:00
12300,4729000000,경산,98,18,1,21,82,16,51,0,복숭아,PA180201,유명,,0,2017-09-27 00:00:00
12301,4723000000,영천,66,19,1,26,33,15,0,7,복숭아,PA180201,유명,,0,2017-09-28 00:00:00
12302,4729000000,경산,69,21,1,27,37,17,0,0,복숭아,PA180201,유명,,0,2017-09-28 00:00:00
12303,4723000000,영천,49,15,1,22,14,10,0,10,복숭아,PA180201,유명,,0,2017-09-29 00:00:00
12304,4729000000,경산,46,17,2,23,0,12,0,0,복숭아,PA180201,유명,,0,2017-09-29 00:00:00
12305,4729000000,경산,64,17,1,27,30,8,0,0,복숭아,PA180201,유명,,0,2017-09-30 00:00:00
12306,4723000000,영천,66,16,1,27,26,6,0,11,복숭아,PA180201,유명,,0,2017-09-30 00:00:00
12307,4723000000,영천,80,15,0,21,46,9,5,0,복숭아,PA180201,유명,,0,2017-10-01 00:00:00
12308,4729000000,경산,85,15,1,20,60,11,3,0,복숭아,PA180201,유명,,0,2017-10-01 00:00:00
12309,4729000000,경산,93,20,1,24,75,17,17,0,복숭아,PA180201,유명,,0,2017-10-02 00:00:00
12310,4723000000,영천,86,20,1,24,68,17,16,0,복숭아,PA180201,유명,,0,2017-10-02 00:00:00
12311,4723000000,영천,76,18,1,23,54,15,0,5,복숭아,PA180201,유명,,0,2017-10-03 00:00:00
12312,4729000000,경산,84,19,2,25,59,17,0,0,복숭아,PA180201,유명,,0,2017-10-03 00:00:00
12313,4723000000,영천,68,17,1,21,47,13,0,5,복숭아,PA180201,유명,,0,2017-10-04 00:00:00
12314,4729000000,경산,76,17,2,22,55,14,0,0,복숭아,PA180201,유명,,0,2017-10-04 00:00:00
12315,4723000000,영천,74,15,1,21,48,12,0,0,복숭아,PA180201,유명,,0,2017-10-05 00:00:00
12316,4729000000,경산,79,16,1,20,59,13,0,0,복숭아,PA180201,유명,,0,2017-10-05 00:00:00
12317,4723000000,영천,92,16,0,19,83,14,8,0,복숭아,PA180201,유명,,0,2017-10-06 00:00:00
12318,4729000000,경산,98,15,0,17,90,13,10,0,복숭아,PA180201,유명,,0,2017-10-06 00:00:00
12319,4723000000,영천,84,19,0,24,60,16,0,2,복숭아,PA180201,유명,,0,2017-10-07 00:00:00
12320,4729000000,경산,89,19,1,24,69,16,0,0,복숭아,PA180201,유명,,0,2017-10-07 00:00:00
12321,4723000000,영천,79,21,0,28,39,16,0,8,복숭아,PA180201,유명,,0,2017-10-08 00:00:00
12322,4729000000,경산,83,20,1,28,46,16,0,0,복숭아,PA180201,유명,,0,2017-10-08 00:00:00
12323,4729000000,경산,81,21,1,29,42,16,0,0,복숭아,PA180201,유명,,0,2017-10-09 00:00:00
12324,4723000000,영천,79,21,0,29,43,16,0,8,복숭아,PA180201,유명,,0,2017-10-09 00:00:00
12325,4723000000,영천,75,21,1,29,39,15,0,9,복숭아,PA180201,유명,,0,2017-10-10 00:00:00
12326,4729000000,경산,80,22,1,29,49,17,0,0,복숭아,PA180201,유명,,0,2017-10-10 00:00:00
12327,4729000000,경산,80,20,1,23,69,17,0,0,복숭아,PA180201,유명,,0,2017-10-11 00:00:00
12328,4723000000,영천,77,19,1,24,63,16,0,1,복숭아,PA180201,유명,,0,2017-10-11 00:00:00
12329,4723000000,영천,86,14,1,17,64,13,28,0,복숭아,PA180201,유명,,0,2017-10-12 00:00:00
12330,4729000000,경산,92,14,1,17,69,13,30,0,복숭아,PA180201,유명,,0,2017-10-12 00:00:00
12331,4723000000,영천,63,14,2,20,25,10,0,10,복숭아,PA180201,유명,,0,2017-10-13 00:00:00
12332,4729000000,경산,61,15,2,21,31,10,0,0,복숭아,PA180201,유명,,0,2017-10-13 00:00:00
12333,4723000000,영천,60,14,1,20,33,10,0,7,복숭아,PA180201,유명,,0,2017-10-14 00:00:00
12334,4729000000,경산,69,14,1,21,45,10,0,0,복숭아,PA180201,유명,,0,2017-10-14 00:00:00
12335,4723000000,영천,69,15,1,19,51,11,0,0,복숭아,PA180201,유명,,0,2017-10-15 00:00:00
12336,4729000000,경산,76,15,1,19,59,12,0,0,복숭아,PA180201,유명,,0,2017-10-15 00:00:00
12337,4723000000,영천,72,15,1,19,0,10,0,0,복숭아,PA180201,유명,,0,2017-10-16 00:00:00
12338,4729000000,경산,77,15,1,19,61,11,0,0,복숭아,PA180201,유명,,0,2017-10-16 00:00:00
12339,4729000000,경산,82,15,1,23,51,9,0,0,복숭아,PA180201,유명,,0,2017-10-17 00:00:00
12340,4723000000,영천,71,15,1,22,43,7,0,8,복숭아,PA180201,유명,,0,2017-10-17 00:00:00
12341,4723000000,영천,57,16,2,18,49,14,0,0,복숭아,PA180201,유명,,0,2017-10-18 00:00:00
12342,4729000000,경산,73,15,1,19,57,13,0,0,복숭아,PA180201,유명,,0,2017-10-18 00:00:00
12343,4723000000,영천,76,14,1,19,0,11,0,2,복숭아,PA180201,유명,,0,2017-10-19 00:00:00
12344,4729000000,경산,83,15,1,21,56,11,0,0,복숭아,PA180201,유명,,0,2017-10-19 00:00:00
12345,4723000000,영천,78,14,1,21,45,9,0,5,복숭아,PA180201,유명,,0,2017-10-20 00:00:00
12346,4729000000,경산,79,15,1,23,44,10,0,0,복숭아,PA180201,유명,,0,2017-10-20 00:00:00
12347,4723000000,영천,70,14,1,22,40,7,0,9,복숭아,PA180201,유명,,0,2017-10-21 00:00:00
12348,4729000000,경산,77,15,1,22,45,8,0,0,복숭아,PA180201,유명,,0,2017-10-21 00:00:00
12349,4723000000,영천,53,17,3,21,36,11,0,6,복숭아,PA180201,유명,W2,1,2017-10-22 00:00:00
12350,4729000000,경산,64,16,3,21,43,11,0,0,복숭아,PA180201,유명,W2,1,2017-10-22 00:00:00
12351,4723000000,영천,51,13,1,19,29,7,0,7,복숭아,PA180201,유명,,0,2017-10-23 00:00:00
12352,4729000000,경산,58,14,1,19,37,10,0,0,복숭아,PA180201,유명,,0,2017-10-23 00:00:00
12353,4723000000,영천,72,11,0,18,40,6,0,2,복숭아,PA180201,유명,,0,2017-10-24 00:00:00
12354,4729000000,경산,75,12,1,18,47,8,0,0,복숭아,PA180201,유명,,0,2017-10-24 00:00:00
12355,4723000000,영천,75,10,0,20,32,4,0,7,복숭아,PA180201,유명,,0,2017-10-25 00:00:00
12356,4729000000,경산,78,12,1,20,41,5,0,0,복숭아,PA180201,유명,,0,2017-10-25 00:00:00
12357,4723000000,영천,74,11,0,19,32,3,0,3,복숭아,PA180201,유명,,0,2017-10-26 00:00:00
12358,4729000000,경산,79,12,0,20,46,5,0,0,복숭아,PA180201,유명,,0,2017-10-26 00:00:00
12359,4723000000,영천,73,13,1,21,40,7,0,4,복숭아,PA180201,유명,,0,2017-10-27 00:00:00
12360,4729000000,경산,78,15,1,23,42,10,0,0,복숭아,PA180201,유명,,0,2017-10-27 00:00:00
12361,4723000000,영천,75,15,1,22,49,8,0,4,복숭아,PA180201,유명,,0,2017-10-28 00:00:00
12362,4729000000,경산,84,15,1,21,64,10,0,0,복숭아,PA180201,유명,,0,2017-10-28 00:00:00
12363,4729000000,경산,64,14,2,22,37,8,0,0,복숭아,PA180201,유명,,0,2017-10-29 00:00:00
12364,4723000000,영천,58,14,2,22,19,8,0,8,복숭아,PA180201,유명,,0,2017-10-29 00:00:00
12365,4729000000,경산,42,9,2,15,22,4,0,0,복숭아,PA180201,유명,,0,2017-10-30 00:00:00
12366,4723000000,영천,33,9,2,15,20,3,0,9,복숭아,PA180201,유명,,0,2017-10-30 00:00:00
12367,4723000000,영천,53,7,1,18,14,-1,0,9,복숭아,PA180201,유명,,0,2017-10-31 00:00:00
12368,4729000000,경산,55,8,1,18,18,0,0,0,복숭아,PA180201,유명,,0,2017-10-31 00:00:00
12369,4729000000,경산,68,11,1,20,41,3,0,0,복숭아,PA180201,유명,,0,2017-11-01 00:00:00
12370,4723000000,영천,62,11,1,19,33,2,0,8,복숭아,PA180201,유명,,0,2017-11-01 00:00:00
12371,4723000000,영천,73,11,0,19,36,5,0,6,복숭아,PA180201,유명,,0,2017-11-02 00:00:00
12372,4729000000,경산,79,13,0,20,52,7,0,0,복숭아,PA180201,유명,,0,2017-11-02 00:00:00
12373,4723000000,영천,69,11,1,21,40,4,0,5,복숭아,PA180201,유명,,0,2017-11-03 00:00:00
12374,4729000000,경산,74,13,1,20,50,7,0,0,복숭아,PA180201,유명,,0,2017-11-03 00:00:00
12375,4729000000,경산,59,9,2,15,41,4,0,0,복숭아,PA180201,유명,,0,2017-11-04 00:00:00
12376,4723000000,영천,55,8,1,15,33,2,0,6,복숭아,PA180201,유명,,0,2017-11-04 00:00:00
12377,4729000000,경산,62,8,1,16,26,1,0,0,복숭아,PA180201,유명,,0,2017-11-05 00:00:00
12378,4723000000,영천,55,8,1,16,22,1,0,9,복숭아,PA180201,유명,,0,2017-11-05 00:00:00
12379,4729000000,경산,67,9,1,19,32,2,0,0,복숭아,PA180201,유명,,0,2017-11-06 00:00:00
12380,4723000000,영천,62,8,0,19,19,-1,0,8,복숭아,PA180201,유명,,0,2017-11-06 00:00:00
12381,4729000000,경산,76,13,1,21,46,4,0,0,복숭아,PA180201,유명,,0,2017-11-07 00:00:00
12382,4723000000,영천,64,12,1,21,37,2,0,7,복숭아,PA180201,유명,,0,2017-11-07 00:00:00
12383,4729000000,경산,58,15,2,22,25,10,0,0,복숭아,PA180201,유명,,0,2017-11-08 00:00:00
12384,4723000000,영천,49,14,2,21,17,9,0,7,복숭아,PA180201,유명,,0,2017-11-08 00:00:00
12385,4723000000,영천,57,9,0,19,23,1,0,8,복숭아,PA180201,유명,,0,2017-11-09 00:00:00
12386,4729000000,경산,60,10,1,19,31,3,0,0,복숭아,PA180201,유명,,0,2017-11-09 00:00:00
12387,4723000000,영천,62,12,2,21,35,2,0,7,복숭아,PA180201,유명,,0,2017-11-10 00:00:00
12388,4729000000,경산,66,13,2,21,42,3,0,0,복숭아,PA180201,유명,,0,2017-11-10 00:00:00
12389,4729000000,경산,40,7,2,13,23,2,0,0,복숭아,PA180201,유명,,0,2017-11-11 00:00:00
12390,4723000000,영천,39,6,2,13,18,0,0,8,복숭아,PA180201,유명,,0,2017-11-11 00:00:00
12391,4723000000,영천,55,4,0,14,13,-3,0,8,복숭아,PA180201,유명,,0,2017-11-12 00:00:00
12392,4729000000,경산,56,6,1,15,24,-1,0,0,복숭아,PA180201,유명,,0,2017-11-12 00:00:00
12393,4723000000,영천,55,6,1,16,21,-2,0,6,복숭아,PA180201,유명,,0,2017-11-13 00:00:00
12394,4729000000,경산,60,8,1,16,32,0,0,0,복숭아,PA180201,유명,,0,2017-11-13 00:00:00
12395,4723000000,영천,42,9,2,16,22,3,0,7,복숭아,PA180201,유명,,0,2017-11-14 00:00:00
12396,4729000000,경산,50,10,1,17,28,5,0,0,복숭아,PA180201,유명,,0,2017-11-14 00:00:00
12397,4723000000,영천,39,6,3,11,25,0,0,5,복숭아,PA180201,유명,,0,2017-11-15 00:00:00
12398,4729000000,경산,48,6,2,12,32,2,0,0,복숭아,PA180201,유명,,0,2017-11-15 00:00:00
12399,4723000000,영천,46,3,1,10,19,-2,0,7,복숭아,PA180201,유명,,0,2017-11-16 00:00:00
12400,4729000000,경산,49,4,1,10,26,0,0,0,복숭아,PA180201,유명,,0,2017-11-16 00:00:00
12401,4723000000,영천,49,4,0,11,23,-5,0,5,복숭아,PA180201,유명,D2,1,2017-11-17 00:00:00
12402,4729000000,경산,55,5,0,10,30,-2,0,0,복숭아,PA180201,유명,,0,2017-11-17 00:00:00
12403,4729000000,경산,37,4,3,9,17,-1,0,0,복숭아,PA180201,유명,D2,1,2017-11-18 00:00:00
12404,4723000000,영천,34,3,3,9,12,-1,0,7,복숭아,PA180201,유명,D2,1,2017-11-18 00:00:00
12405,4723000000,영천,28,1,3,5,18,-3,0,7,복숭아,PA180201,유명,D2,1,2017-11-19 00:00:00
12406,4729000000,경산,35,1,2,6,22,-2,0,0,복숭아,PA180201,유명,D2,1,2017-11-19 00:00:00
12407,4729000000,경산,47,4,2,9,25,1,0,0,복숭아,PA180201,유명,D2,1,2017-11-20 00:00:00
12408,4723000000,영천,40,3,2,9,18,-1,0,7,복숭아,PA180201,유명,D2,1,2017-11-20 00:00:00
12409,4723000000,영천,56,2,0,12,18,-5,0,7,복숭아,PA180201,유명,D2,1,2017-11-21 00:00:00
12410,4729000000,경산,64,4,1,12,35,-2,0,0,복숭아,PA180201,유명,D2,1,2017-11-21 00:00:00
12411,4723000000,영천,54,5,1,11,31,-2,0,1,복숭아,PA180201,유명,D2,1,2017-11-22 00:00:00
